id;CensusTract;County;Borough;TotalPop;Men;Women;Hispanic;White;Black;Native;Asian;Citizen;Income;IncomeErr;IncomePerCap;IncomePerCapErr;Poverty;ChildPoverty;Professional;Service;Office;Construction;Production;Drive;Carpool;Transit;Walk;OtherTransp;WorkAtHome;MeanCommute;Employed;PrivateWork;PublicWork;SelfEmployed;FamilyWork;Unemployment;Latitude;Longitude;State;location
1081;36047119800;Kings;Brooklyn;3538;1527;2011;59;2.9;35;0.5;1.7;1754;31225;6517;13996;2198;38.8;45.8;19.6;31.3;20.5;9.6;19;16.5;0.8;76.4;6.3;0;0;39.3;1122;90.5;7.2;2.3;0;15.1;406.744.723.618;-738.969.346.734;NY;40.6744723618 -73.8969346734
1082;36047120000;Kings;Brooklyn;2230;1175;1055;28.3;5.3;47.7;0;17.8;1257;32468;6559;13244;2443;36.7;33;18;36.4;24.1;8;13.6;13.9;1;76.1;3.7;0;5.3;44.7;715;77.2;15.9;6.9;0;10.6;406.744.723.618;-738.684.422.111;NY;40.6744723618 -73.8684422111
1083;36047120200;Kings;Brooklyn;2057;1044;1013;32.3;6.7;37.5;0.5;19;1246;47206;14643;16516;3228;27;32.6;13.8;30.6;18.9;21.1;15.6;31.1;3.2;58.1;6.1;0.8;0.6;40.2;842;87.1;10.7;2.3;0;5.1;406.744.723.618;-738.684.422.111;NY;40.6744723618 -73.8684422111
1084;36047120800;Kings;Brooklyn;8566;3895;4671;11.4;1.4;84.6;0;2;5507;32269;5247;16557;2214;26.9;37.8;20.8;39.1;26.1;5.2;8.9;15.8;2;77.3;2.8;1.6;0.5;42.8;3339;83.2;14.9;1.9;0;11.8;406.699.497.487;-738.684.422.111;NY;40.6699497487 -73.8684422111
1085;36047121000;Kings;Brooklyn;4258;1761;2497;49;1.3;48.3;0.2;0;2620;17139;6702;10186;2067;51.1;62.6;10.4;53.1;22.7;2.2;11.6;7.3;1;85.5;4.4;0.9;0.9;44.6;1044;79.1;17.3;3.5;0;23.8;406.676.884.422;-738.716.080.402;NY;40.6676884422 -73.8716080402
1086;36047121400;Kings;Brooklyn;4465;1746;2719;34.6;0.5;64.2;0;0;2417;19264;3631;10133;2593;48.2;57.4;13.8;40.1;24.6;2.5;19;12.3;7.5;71.2;3.1;0.8;5.1;42.7;1242;83.7;13;3.3;0;14.8;406.676.884.422;-738.652.763.819;NY;40.6676884422 -73.8652763819
1087;36047122000;Kings;Brooklyn;5573;2754;2819;22.1;0;73.8;0;1.2;3246;43125;14691;21653;5368;20.4;24.1;37.5;28.3;19.5;2.2;12.5;28;8.5;62.3;0;0;1.2;42.2;2510;73.2;24.9;1.9;0;12.8;406.563.819.095;-738.684.422.111;NY;40.6563819095 -73.8684422111
1088;36047123700;Kings;Brooklyn;6522;3520;3002;10.9;83.6;3.3;0;1.2;2417;30035;5604;8237;1368;58.9;66.8;30.1;14.8;44.4;2.6;8.1;13.2;4.4;33.1;38.3;7.8;3.2;28.1;1890;93.9;2.9;3.3;0;4.7;406.948.241.206;-739.602.512.563;NY;40.6948241206 -73.9602512563
1089;36047150200;Kings;Brooklyn;2946;1288;1658;20.1;64.7;2.4;0.4;8.6;2104;100813;21085;46437;5295;6.3;4;65.5;13.6;18;0.7;2.1;16.8;4.2;58.3;7.8;7.1;5.8;38;1785;73.9;14.8;11.3;0;5.9;406.518.592.965;-739.855.778.894;NY;40.6518592965 -73.9855778894
1090;36047152200;Kings;Brooklyn;3755;1893;1862;15.4;37.4;19.6;0.3;19.6;2336;81618;10039;34536;4997;19.8;26.8;53.1;13.8;18.4;5.6;9.2;24.2;4.5;56.6;2.4;5.7;6.6;37.7;1851;65;16.1;18.9;0;6.9;406.405.527.638;-739.697.487.437;NY;40.6405527638 -73.9697487437
1093;36061000201;New York;Manhattan;2791;1301;1490;35.3;12.4;6.2;0;46.1;2031;20521;4537;13062;2962;48.6;71.4;22.5;37.6;26.2;0;13.7;11.8;6.5;45.4;28.2;6.3;1.7;33;1105;90.1;7.1;2.8;0;2.6;407.061.306.533;-739.855.778.894;NY;40.7061306533 -73.9855778894
1094;36061000202;New York;Manhattan;7768;3314;4454;36.8;17.6;12.8;0;27.5;5926;29684;3510;27355;4365;24.6;19.6;40.7;27.6;26.3;2.8;2.6;9.3;3.3;41.5;29.7;9.1;7;30.9;2667;74.1;19.8;6.1;0;15.1;407.061.306.533;-739.824.120.603;NY;40.7061306533 -73.9824120603
1096;36061000600;New York;Manhattan;12554;5966;6588;33.2;3.4;12;0.4;50.6;8072;19863;5878;12802;2656;44.7;55.3;18.3;32.5;35.5;4.6;9.1;14.3;3.2;37;37.6;5.1;2.9;30.3;4028;85;10.2;4.8;0;8.7;407.061.306.533;-739.919.095.477;NY;40.7061306533 -73.9919095477
1097;36061000700;New York;Manhattan;8794;4214;4580;6.6;69.3;2.4;0;20.5;6198;117841;13607;89303;13293;10.6;5.3;71.9;3;24.2;0.9;0;2.5;0;62.3;27.8;0.5;6.9;24.9;6463;91.6;5.9;2.5;0;4.4;406.993.467.337;-740.109.045.226;NY;40.6993467337 -74.0109045226
1098;36061000800;New York;Manhattan;9465;4602;4863;3.7;5.6;0.9;0.1;83.9;5208;27137;7611;17426;2639;28.9;33.3;23.9;27.6;32;1.5;15.1;9.3;7.2;43.1;33;5;2.4;33.2;4132;86.5;4.7;8.5;0.3;10.3;407.061.306.533;-739.950.753.769;NY;40.7061306533 -73.9950753769
1099;36061000900;New York;Manhattan;1626;946;680;8.2;74.4;1.8;0;12.7;1167;147500;30405;111599;16700;6;12.9;67.6;2.6;25.5;0.2;4.1;10;0.4;51.9;24.1;3.3;10.4;26.1;1120;89.3;4.6;6.1;0;2.8;406.948.241.206;-740.140.703.518;NY;40.6948241206 -74.0140703518
1100;36061001001;New York;Manhattan;1528;775;753;26.4;62.8;2.6;0;5.2;1235;73239;16153;50515;6484;5.8;0;67.3;4.5;19.4;4.7;4;8.1;4.7;52.6;15.7;11.1;7.8;31.3;695;74.7;12.9;12.4;0;12;407.106.532.663;-739.792.462.312;NY;40.7106532663 -73.9792462312
1101;36061001002;New York;Manhattan;6051;2377;3674;66.4;4.3;16.6;0.4;11.8;4134;17560;3908;12459;1737;38.9;68.1;26.7;31.2;27.6;7.2;7.3;7;3.5;70.5;18.9;0;0;40.9;1882;88.8;8.6;2.6;0;18.3;407.129.145.729;-739.792.462.312;NY;40.7129145729 -73.9792462312
1102;36061001200;New York;Manhattan;3755;1907;1848;29.3;41.7;2.9;0;23.7;2808;41705;19643;38772;5397;17.6;6.9;54.7;18.7;20.8;1.9;3.9;6.1;1.8;54.6;26.7;8.2;2.6;30.7;1709;75.5;14.6;9.8;0;5.5;407.151.758.794;-739.824.120.603;NY;40.7151758794 -73.9824120603
1103;36061001300;New York;Manhattan;4374;1896;2478;10.6;66;1.9;0;19.5;3207;123558;15444;93787;12403;7.4;0;75.2;2.5;20.2;2;0;2.5;2.1;59.4;27.6;1.4;6.9;22.8;3419;88.1;5.6;6.3;0;3.3;407.061.306.533;-740.140.703.518;NY;40.7061306533 -74.0140703518
1104;36061001401;New York;Manhattan;3155;1488;1667;11.8;65.9;3.5;0;15.5;2412;76250;14590;64817;8087;5.7;10.8;72.5;6.7;18.6;0;2.1;4.1;1.5;60.1;15.7;10.4;8.2;29;1734;77.6;11.3;10.1;1;1.8;407.151.758.794;-739.887.437.186;NY;40.7151758794 -73.9887437186
1105;36061001402;New York;Manhattan;2932;1315;1617;22.7;32.8;6.2;0;32.1;2267;24375;3314;28093;4682;31;47.2;48.3;27.9;18.6;1.5;3.7;3;0.3;71.4;12.9;4.9;7.6;32.8;1470;76.8;9.5;13.7;0;5.2;407.174.371.859;-739.855.778.894;NY;40.7174371859 -73.9855778894
1106;36061001501;New York;Manhattan;6502;3007;3495;10.2;57.6;5.6;0;25.1;5474;81867;11845;80454;18586;10.3;0;67.8;6.9;20.1;2.5;2.6;5.7;0;50.6;32;6.8;5;22.5;3663;86.3;10.8;2.9;0;5;407.038.693.467;-740.077.386.935;NY;40.7038693467 -74.0077386935
1107;36061001502;New York;Manhattan;7378;3664;3714;5.8;65.9;3.9;0.5;21.8;5407;133209;11906;77456;7728;8.3;0;74.4;5;19.8;0;0.8;2.9;0;60.8;28;2.5;5.8;23.7;5231;91;5.2;3.8;0;3.5;407.016.080.402;-740.077.386.935;NY;40.7016080402 -74.0077386935
1108;36061001600;New York;Manhattan;7550;3452;4098;5;13.6;0.3;0;78.3;4349;31452;15588;28519;5989;34.6;59.9;47.3;18;22.5;5;7.1;4.8;3.9;52.9;29.3;4.6;4.5;29.4;3813;82.5;8.1;9.4;0;4.7;407.151.758.794;-739.950.753.769;NY;40.7151758794 -73.9950753769
1109;36061001800;New York;Manhattan;8326;4741;3585;9.8;30.7;3.5;0.1;54.5;6174;59416;7717;34216;4507;26;40.5;49.1;20.7;17.4;1.5;11.3;3.8;2.3;55.1;22.5;4.9;11.3;29.8;4951;91.2;2.9;5.4;0.6;4.2;407.174.371.859;-739.919.095.477;NY;40.7174371859 -73.9919095477
1110;36061002000;New York;Manhattan;4864;2093;2771;57.8;2;15.5;0;24.7;3522;16778;2682;10809;1485;48.1;66;18.6;40.8;24.8;4.7;11.1;3.4;3.2;68.8;17.5;7.1;0;43.5;1373;86.5;12.9;0.7;0;14.1;407.174.371.859;-73.976.080.402;NY;40.7174371859 -73.976080402
1112;36061002201;New York;Manhattan;6861;3245;3616;42.7;15.6;15.4;0;23.8;5536;34988;11552;26403;3845;27.7;40.4;42.1;21.6;25.7;3;7.6;2.3;1.7;75.1;17.1;2.1;1.7;36.4;3016;83.1;9;7.9;0;13;407.174.371.859;-739.824.120.603;NY;40.7174371859 -73.9824120603
1113;36061002202;New York;Manhattan;2019;872;1147;14.6;54.5;4.3;0;23.9;1585;68750;27796;58922;14934;17.4;8.8;65.6;11.8;16.8;3.9;1.9;1.9;0.5;58.4;28.4;7.9;2.9;29.1;1492;80.9;3;14.8;1.3;5.5;40.721.959.799;-739.824.120.603;NY;40.721959799 -73.9824120603
1114;36061002400;New York;Manhattan;5557;2592;2965;50.2;8;14.8;0;13.4;4185;22676;5682;21641;6123;38.2;72.5;27.6;41.4;21.5;1.8;7.7;6.9;0;55.7;30.2;2.5;4.7;34.8;1988;75;17.7;7.3;0;10.5;407.196.984.925;-739.729.145.729;NY;40.7196984925 -73.9729145729
1115;36061002500;New York;Manhattan;5137;2247;2890;36.7;0.7;14.5;8;39.8;3434;16527;2427;11636;2136;47.6;56.9;21.8;36.5;23.1;2.6;16;6.8;1.7;59.6;31.9;0;0;40.6;1591;87.7;9.4;2.9;0;17.8;407.061.306.533;-73.998.241.206;NY;40.7061306533 -73.998241206
1116;36061002601;New York;Manhattan;4087;1894;2193;48.3;25.7;11.4;0;12.5;2852;43854;21484;35495;8951;25.6;34.7;36.2;20.5;29;8.7;5.5;9.6;0.6;59.5;25.3;3.5;1.5;33.4;1952;78.7;17.8;3.5;0;8.4;40.721.959.799;-739.792.462.312;NY;40.721959799 -73.9792462312
1117;36061002602;New York;Manhattan;4266;2089;2177;21.7;45.9;3.5;0.9;16.8;3244;70037;16189;49294;10103;14.2;0;59.6;7.3;24.8;0.6;7.7;2.3;1.7;42.4;34.3;15.5;3.8;30.7;2686;78.5;12.1;9.4;0;2.8;407.242.211.055;-739.792.462.312;NY;40.7242211055 -73.9792462312
1118;36061002700;New York;Manhattan;1343;547;796;1.5;20.6;0.7;1.1;71.3;919;57171;16252;44799;8356;11.8;8;47.3;32.4;17.4;0;2.9;1.1;1.3;49.2;36.9;7.6;4;26.5;717;79.6;15.1;3.1;2.2;4.5;407.129.145.729;-73.998.241.206;NY;40.7129145729 -73.998241206
1119;36061002800;New York;Manhattan;7240;3442;3798;48;23.7;13.7;0;12.3;5079;30056;7828;24697;3561;34.7;57.3;43.3;20.5;23;4.4;8.8;8.6;1;61.7;20.9;6.2;1.5;33.8;3069;73.7;15.8;10.5;0;12;407.264.824.121;-739.792.462.312;NY;40.7264824121 -73.9792462312
1120;36061002900;New York;Manhattan;6050;3671;2379;11.5;7.5;10.8;0.2;66.3;4017;30629;7401;26578;7580;20.6;10.6;32.3;30.4;23.4;9.9;4.1;2.8;4;45.5;43.6;2.1;2.1;29.4;2040;90.1;3.8;6.1;0;3.3;407.106.532.663;-740.014.070.352;NY;40.7106532663 -74.0014070352
1121;36061003001;New York;Manhattan;4216;2239;1977;17.9;50;1.8;0;22.9;3258;62199;18372;60670;8201;16;37.8;65.1;15.3;17.5;0;2.2;1.2;0;64.4;22.4;9.3;2.8;28.8;3023;85.5;3.1;11.4;0;9.3;407.196.984.925;-739.887.437.186;NY;40.7196984925 -73.9887437186
1122;36061003100;New York;Manhattan;2673;1251;1422;7.3;57.1;7.4;0.4;23.7;2264;183500;49614;70170;12686;13.1;3.9;60;7.1;31;1;1;7.4;0.6;54.9;28.6;2.5;6.1;23.5;1246;87.2;3.9;8.5;0.4;12.4;407.129.145.729;-740.045.728.643;NY;40.7129145729 -74.0045728643
1123;36061003200;New York;Manhattan;7871;3710;4161;5.8;76.7;3.7;0;12.7;6103;71033;12391;58068;6356;10.9;0;63.8;6.6;24.5;1.6;3.4;1;0;59.7;20.4;12.2;6.7;30.8;4970;83.2;6;10.8;0;4.4;407.242.211.055;-739.855.778.894;NY;40.7242211055 -73.9855778894
1125;36061003400;New York;Manhattan;6476;3163;3313;17.3;64.1;1.5;0;14.8;5225;67166;9630;59917;7958;24.1;44.9;69.2;9.4;19.6;0.4;1.3;4.7;0;55.5;25.5;8.3;6;30;4480;86.9;4.9;7.9;0.4;5.1;407.287.437.186;-739.824.120.603;NY;40.7287437186 -73.9824120603
1126;36061003601;New York;Manhattan;3238;1835;1403;37.6;25.2;9.3;1.4;23.2;2199;44286;12364;45340;10430;32.9;44.7;47.1;22.3;22.3;4.7;3.6;4.1;0.7;53.1;30.6;6.2;5.3;23.9;1419;93.4;2.5;4.1;0;14.8;40.721.959.799;-739.919.095.477;NY;40.721959799 -73.9919095477
1127;36061003602;New York;Manhattan;3140;1761;1379;15.5;53.3;9.4;1.2;13.4;2602;81250;28785;55379;8980;24.7;27.6;67.8;7.2;19.3;1.3;4.4;7.7;0;56.7;20.2;3.6;11.8;27.1;1718;81.4;6.9;11.7;0;15.5;407.242.211.055;-739.919.095.477;NY;40.7242211055 -73.9919095477
1128;36061003700;New York;Manhattan;2666;1229;1437;7.8;79.3;2.2;0;8.8;1835;129904;35914;117725;19062;4.9;0;72.2;4.8;19.8;3.2;0;3.7;2.7;56.2;19.6;10.6;7.2;24.5;1638;90.6;1.6;7.8;0;3.4;407.242.211.055;-740.204.020.101;NY;40.7242211055 -74.0204020101
1129;36061003800;New York;Manhattan;8614;3779;4835;9;66.6;3.1;0.1;18.8;6664;64800;15754;58442;8639;13.9;13.5;69.2;10.8;16.4;0;3.6;2;0.4;58.1;28.6;6.9;4;28.7;6002;83;6.9;10.1;0;4.9;407.264.824.121;-739.887.437.186;NY;40.7264824121 -73.9887437186
1130;36061003900;New York;Manhattan;5216;2362;2854;11.1;71.2;5.1;0;7.6;3817;135250;60346;142738;32310;6.2;8.3;70.2;4.1;24.5;0;1.2;7.4;0.8;50.6;20.6;11;9.6;28.3;2951;76.3;9.5;14.1;0;2.8;407.174.371.859;-740.204.020.101;NY;40.7174371859 -74.0204020101
1131;36061004000;New York;Manhattan;8947;5235;3712;8.5;73.8;6.7;0;9.1;7313;85338;10600;55645;7307;13;0;66.3;13.4;13.8;5.4;1.1;3.4;0.6;63.2;21.6;4.4;6.8;30.3;5870;83.6;8.3;8.1;0;4.1;407.287.437.186;-739.887.437.186;NY;40.7287437186 -73.9887437186
1132;36061004100;New York;Manhattan;7897;3838;4059;5.9;34.8;1;0.4;55.1;5392;59570;19014;53593;9875;18.5;31.4;50.2;15.7;29.1;2.4;2.5;2.2;1.5;54;33.6;5.8;2.9;24.9;4313;89.4;6;4.6;0;5.8;407.174.371.859;-73.998.241.206;NY;40.7174371859 -73.998241206
1133;36061004200;New York;Manhattan;5338;2464;2874;4.5;70.1;5.5;0;17.3;4037;146304;21885;62141;9194;11.5;12.9;63.4;9.4;26.9;0.2;0;3.8;0;47.7;31.2;8.1;9.4;21.6;2487;91;3;6;0;6.5;407.332.663.317;-739.887.437.186;NY;40.7332663317 -73.9887437186
1134;36061004300;New York;Manhattan;4288;2221;2067;7.8;55.4;0.1;0;27.1;3291;71635;12283;68346;11800;18;42.7;66.9;6.5;21.6;0;5;5.9;3.9;66.6;12;5.9;5.8;27.8;2718;86.4;6;7.6;0;8.6;40.721.959.799;-739.950.753.769;NY;40.721959799 -73.9950753769
1135;36061004400;New York;Manhattan;16200;6893;9307;7.5;72.6;4;0;14;13929;93010;10005;57640;7553;13.1;0;68.6;10.5;19.9;0;1;3.7;3.8;58.1;20.3;4.8;9.2;29.7;10148;77.7;13.4;8.9;0;2.6;407.242.211.055;-739.792.462.312;NY;40.7242211055 -73.9792462312
1136;36061004500;New York;Manhattan;984;519;465;2.5;67.9;0.3;0;25.2;646;139079;50950;118156;32724;3.8;0;65.7;2.7;25.2;1.3;5.2;5.4;0;53.9;16.3;7.1;17.3;24.1;560;85;1.4;13.6;0;3.3;407.196.984.925;-740.014.070.352;NY;40.7196984925 -74.0014070352
1137;36061004700;New York;Manhattan;2360;1395;965;3;83.1;0;0;6.5;1788;101786;22651;122003;25864;11.2;20.3;73.5;1.1;23.7;0.7;1;2.9;0.7;55.7;23.2;9.2;8.3;23.7;1533;82.2;2;15.9;0;5.1;40.721.959.799;-740.045.728.643;NY;40.721959799 -74.0045728643
1138;36061004800;New York;Manhattan;7325;2970;4355;6.5;65.9;5.7;0.3;16.9;5739;106789;14554;83549;19047;9.3;0;69.7;11;17.1;1.6;0.5;4.2;0;52.3;25.1;8.3;10.1;23.9;4325;88.1;5.5;6.4;0;7.3;407.332.663.317;-739.855.778.894;NY;40.7332663317 -73.9855778894
1139;36061004900;New York;Manhattan;4388;2315;2073;5;83;2.6;0;8.1;3276;97929;10854;89563;14834;4.7;0;75.6;4.9;15.3;2.8;1.5;7.6;0.3;46.8;22.9;13.2;9.2;22.9;2980;81.9;5.2;12.9;0;5;407.242.211.055;-740.014.070.352;NY;40.7242211055 -74.0014070352
1140;36061005000;New York;Manhattan;4998;2210;2788;6.8;78.2;0;0;14.3;4131;102723;20770;106434;15859;8;5.3;73.8;6.2;19.2;0.8;0;6.3;2.1;58.2;24.7;5.9;2.9;23.6;3350;86.9;4.2;8.9;0;10.4;407.355.276.382;-739.887.437.186;NY;40.7355276382 -73.9887437186
1141;36061005200;New York;Manhattan;3726;1827;1899;5.6;70.5;2.7;0.3;16.6;2940;168375;33442;104742;18715;11.9;16.9;69;2.7;27.9;0;0.5;4;0.5;48.4;24.2;9.4;13.5;21;1996;79.6;3.8;16.2;0.4;5.6;407.355.276.382;-739.919.095.477;NY;40.7355276382 -73.9919095477
1142;36061005400;New York;Manhattan;4581;2647;1934;9.5;71.4;1.7;2.4;12.6;3822;132813;28764;117917;18666;4.7;3.2;76.2;2.4;19.1;1.4;1;7;0.6;57.2;21.2;5.5;8.6;23.2;3101;82.3;3;14.7;0;1.2;407.377.889.447;-739.950.753.769;NY;40.7377889447 -73.9950753769
1143;36061005501;New York;Manhattan;4747;2536;2211;0.9;72.8;2.5;0.4;17;3363;134417;45311;70297;9743;4.8;0;93.3;1;5.1;0;0.6;8.4;2.8;30.3;54.7;1.1;2.6;23;2714;89.1;5.5;5.4;0;3.6;407.264.824.121;-73.998.241.206;NY;40.7264824121 -73.998241206
1144;36061005502;New York;Manhattan;2278;1113;1165;15.4;68.7;5;0;4.8;1754;138523;54248;112533;27736;12.8;0;74.3;4.6;18.8;0.7;1.7;6;0.8;61;18.2;7.3;6.7;27.5;1422;87.5;2.3;10.2;0;4.4;407.264.824.121;-739.950.753.769;NY;40.7264824121 -73.9950753769
1145;36061005600;New York;Manhattan;2963;1524;1439;7.7;68.5;6;0;17.4;2598;115521;53056;128733;24256;19.6;0;77;5;17.3;0;0.8;5.9;0.8;68.2;12.3;6.9;5.9;25.3;1816;89.9;5.9;4.2;0;11.4;407.400.502.513;-739.887.437.186;NY;40.7400502513 -73.9887437186
1146;36061005700;New York;Manhattan;2899;1315;1584;5.7;76.2;3.2;0;11.7;2217;150833;24172;130372;23471;4.5;0;74.2;0.7;25.1;0;0;10.1;2.5;54.3;15.6;8.9;8.5;25.4;1716;85.3;8.4;6.3;0;4.8;407.287.437.186;-739.919.095.477;NY;40.7287437186 -73.9919095477
1147;36061005800;New York;Manhattan;3206;1661;1545;3;69.4;0.7;0;23.9;2434;157934;48028;149562;28802;4.7;0;77.1;1.3;19.6;0;1.9;3.9;3;46.3;27.4;13;6.5;25.8;2253;91.7;2.4;5.9;0;6.6;407.423.115.578;-739.919.095.477;NY;40.7423115578 -73.9919095477
1148;36061005900;New York;Manhattan;5604;2665;2939;4.6;81.8;2.1;0.3;9.9;4829;103672;20810;119453;24818;3.9;0;81.3;2.6;15.7;0;0.5;5.1;0.9;47.2;30.3;10.5;5.9;22.4;3179;83.3;6.7;8.6;1.4;1.6;407.310.050.251;-739.950.753.769;NY;40.7310050251 -73.9950753769
1149;36061006000;New York;Manhattan;5063;2365;2698;6.4;73.1;2.5;0;15.2;3829;106310;2566;74869;10250;11;1.9;82;5.4;12.6;0;0;5.8;4.3;47.2;28.5;9.1;5.2;30.7;2628;81.8;7.5;10.7;0;5.7;407.287.437.186;-739.792.462.312;NY;40.7287437186 -73.9792462312
1150;36061006100;New York;Manhattan;5032;2336;2696;6.2;81.1;1.7;0;10;4242;108973;16519;84699;16541;5;11.1;74.2;6.3;18.7;0;0.9;5.1;6.7;48.2;20.1;7.6;12.4;23.4;2759;86;5.9;7.4;0.7;4;407.332.663.317;-739.950.753.769;NY;40.7332663317 -73.9950753769
1151;36061006200;New York;Manhattan;4536;2420;2116;13.2;45.3;17.1;0.1;20.1;2932;82102;36366;33057;4483;36.9;2.3;71.8;7.7;16.7;1.9;1.9;2.3;2.4;40.1;49.5;2;3.8;24.8;1591;76.6;20.2;3.2;0;7.4;407.310.050.251;-73.976.080.402;NY;40.7310050251 -73.976080402
1152;36061006300;New York;Manhattan;6330;2921;3409;4.8;79.7;1;0;10.8;5083;113284;19068;112321;16178;4;0;77.5;2.3;18.5;0;1.7;6;1.1;57.2;23.5;6.3;5.9;25.6;3774;78.5;9.2;12.3;0;5.8;407.332.663.317;-73.998.241.206;NY;40.7332663317 -73.998241206
1153;36061006400;New York;Manhattan;8012;3340;4672;5;72.9;4;1.7;12.4;7103;96090;17412;78800;9361;8.6;36.5;67.7;9.1;18.6;3.7;0.8;3.3;0;56.2;27;7;6.6;25;5785;87.9;4.1;8;0;4.3;407.355.276.382;-739.824.120.603;NY;40.7355276382 -73.9824120603
1154;36061006500;New York;Manhattan;6264;3023;3241;5.5;77.4;3.7;0;9.5;5185;97718;17225;68694;8559;12.3;0;68.7;5.5;22.3;0.5;3.1;0.9;0.7;59.6;27.4;5.3;6.1;22.7;3767;86.2;3.8;10;0;3.4;407.287.437.186;-740.014.070.352;NY;40.7287437186 -74.0014070352
1155;36061006600;New York;Manhattan;11252;5588;5664;28.6;52.8;3.5;0;13.6;9125;64963;21427;58239;7203;14.7;5.4;68.2;13.6;12.7;0;5.5;7.8;2;49.3;31;2.6;7.2;27.8;7137;81.6;9.9;8.4;0;3.3;407.400.502.513;-739.792.462.312;NY;40.7400502513 -73.9792462312
1156;36061006700;New York;Manhattan;5011;2216;2795;3.2;83.9;1.7;0;6.5;4281;88492;14460;101718;14808;4.9;4.3;68.7;5.3;24.2;0.8;0.9;4.2;0.7;51.1;25.2;8.7;10.1;23.4;3696;88.8;2.9;8.3;0;5.7;407.287.437.186;-740.045.728.643;NY;40.7287437186 -74.0045728643
1157;36061006800;New York;Manhattan;7413;3764;3649;9.7;69.1;6.8;0.1;13.8;6400;109526;18259;80750;11350;11.2;0;69.7;5.5;21.4;0;3.4;1;0;56.9;23.9;6;12.1;22.7;4726;92.6;4.6;2.3;0.6;8.3;407.400.502.513;-739.855.778.894;NY;40.7400502513 -73.9855778894
1158;36061006900;New York;Manhattan;2604;1447;1157;7.6;73.9;2.8;0;7.1;2041;183750;35202;139299;25912;7.4;3;75.2;1.7;22.6;0;0.5;8.2;0;44.9;16.1;15.9;14.9;26.4;1551;85.1;6.3;8.6;0;3.4;407.287.437.186;-740.172.361.809;NY;40.7287437186 -74.0172361809
1159;36061007000;New York;Manhattan;8131;3730;4401;2.7;66.7;4.6;0;22.2;6763;101848;14153;83971;9583;9.9;4.2;75.6;6;17.2;1.2;0;2.8;0.4;43.8;41.3;8.8;2.9;24.5;5623;87;7.4;4.3;1.4;2.6;407.423.115.578;-739.792.462.312;NY;40.7423115578 -73.9792462312
1160;36061007100;New York;Manhattan;6115;2830;3285;2.7;78.9;1.5;1.9;12.9;5031;125028;9155;112005;18071;8.2;0;72.8;5.6;20.4;0;1.2;3.1;1.9;60.4;19.3;7.5;7.8;27;4244;79.3;7;13.7;0;4.3;407.332.663.317;-740.014.070.352;NY;40.7332663317 -74.0014070352
1161;36061007200;New York;Manhattan;7640;3515;4125;7.3;65.1;1.1;0;21.3;6011;104272;9148;88081;20137;9.2;23.5;67.3;4.4;24.8;0.7;2.9;0.5;1.1;52.4;36.8;2.3;6.8;25;5333;91.9;5.8;2.3;0;6.7;407.445.728.643;-739.824.120.603;NY;40.7445728643 -73.9824120603
1162;36061007300;New York;Manhattan;5677;3170;2507;9.5;83.3;1.6;0;4.9;4762;97149;27937;99274;11993;7;8.4;71.7;6;20.6;0;1.6;1;0.4;49.5;31.8;6.4;10.8;23;4233;86.8;1.5;11.8;0;6.2;407.332.663.317;-740.045.728.643;NY;40.7332663317 -74.0045728643
1163;36061007400;New York;Manhattan;3752;1813;1939;8.7;74.7;2.2;0;9.9;3028;128618;33475;131261;23857;12.2;20.9;77.5;0.8;20.2;1.5;0;3.7;1.7;37;47.6;5.1;4.9;20.8;2432;89.8;1.5;8.8;0;5.7;407.445.728.643;-739.855.778.894;NY;40.7445728643 -73.9855778894
1164;36061007500;New York;Manhattan;4358;2214;2144;8.1;83.9;0.6;0;5.5;3382;113682;27211;124217;19567;4.5;0;73.1;13.7;13.2;0;0;6.1;0.7;46.4;21.3;10.9;14.6;25.7;2845;86.2;4.9;8.9;0;8;407.332.663.317;-740.172.361.809;NY;40.7332663317 -74.0172361809
1165;36061007600;New York;Manhattan;1912;843;1069;2.8;45.8;2.6;0.4;46.6;1091;103264;25325;83498;16201;18.6;4;75.9;7.6;14.5;0.9;1.1;2.1;2.1;36.5;48.8;3.3;7.2;23.4;1306;92.2;1.4;6.1;0.3;3.5;407.468.341.709;-739.887.437.186;NY;40.7468341709 -73.9887437186
1166;36061007700;New York;Manhattan;5599;3354;2245;8.5;81.4;1.4;0;7.4;4728;127729;17801;114729;18942;3.5;2;74.2;1;21;1.7;2.1;5.1;1.8;54.9;21.2;8.2;8.7;22.8;4166;85;5.5;9.5;0;4.2;407.377.889.447;-740.045.728.643;NY;40.7377889447 -74.0045728643
1167;36061007800;New York;Manhattan;8032;3342;4690;6.3;69.2;3.5;0;18.8;6105;120205;12734;93503;10726;7.6;0;64.5;4.4;27.5;3.2;0.4;2.5;0.4;41.7;43.7;5.6;6.1;29.6;5491;92.1;3.6;4.2;0;6.9;407.468.341.709;-73.976.080.402;NY;40.7468341709 -73.976080402
1168;36061007900;New York;Manhattan;4101;2201;1900;6.2;87.9;0.3;0.3;3.8;3339;83922;22314;126883;26497;8.8;2;72.7;10.1;16.1;0.9;0.2;3.3;0;49.4;23.6;12.2;11.6;24.7;2495;86.7;5.7;7.6;0;4.7;407.377.889.447;-740.172.361.809;NY;40.7377889447 -74.0172361809
